time,open,high,low,close,Volume,Volume MA
1685695200,83241478010,83242310233,83241478010,83241478010,20960624539.110497,20960624539.11049
1685695500,83242310233,83242310233,83241478010,83241478010,20960624539.110497,20960624539.11049
1685695800,83241478010,83242310233,83241478010,83241478010,20960624539.110497,20960624539.11049
1685696100,83242310233,83242310233,83241478010,83242310233,20960624539.110497,20960624539.11049
1685696400,83241478010,83242310233,83241478010,83241478010,20960624539.110497,20960624539.11049
1685696700,83241478010,83242310233,83241478010,83241478010,20960624539.110497,20960624539.11049
1685697000,83241478010,83242310233,83241478010,83241478010,20960624539.110497,20960624539.11049
1685697300,83241478010,83242310233,83241478010,83242310233,20960624539.110497,20960624539.11049
1685697600,83241478010,83242310233,83241478010,83242310233,20960624539.110497,20960624539.11049
1685697900,83242310233,83242310233,83240645787,83240645787,20960624539.110497,20960624539.11049
1685698200,83240645787,83241478010,83239813563,83240645787,20960624539.110497,20960624539.11049
1685698500,83241478010,83241478010,83240645787,83240645787,20960624539.110497,20960624539.11049
1685698800,83241478010,83241478010,83240645787,83240645787,20960624539.110497,20960624539.11049
1685699100,83241478010,83241478010,83240645787,83240645787,20960624539.110497,20960624539.11049
1685699400,83240645787,83241478010,83240645787,83240645787,20960624539.110497,20960624539.11049
1685699700,83240645787,83241478010,83240645787,83241478010,20960624539.110497,20960624539.11049
1685700000,83241478010,83241478010,83240645787,83241478010,20960624539.110497,20960624539.11049
1685700300,83240645787,83243142457,83240645787,83243142457,20960624539.110497,20960624539.11049
1685700600,83242310233,83243142457,83242310233,83242310233,20960624539.110497,20960624539.11049
1685700900,83242310233,83243142457,83242310233,83242310233,20960624539.110497,20960624539.11049
1685701200,83242310233,83243142457,83241478010,83241478010,20960624539.110497,20960624539.11049
1685701500,83242310233,83242310233,83241478010,83241478010,20960624539.110497,20960624539.11049
1685701800,83241478010,83242310233,83241478010,83241478010,20960624539.110497,20960624539.11049
1685702100,83241478010,83242310233,83241478010,83241478010,20960624539.110497,20960624539.11049
1685702400,83241478010,83242310233,83241478010,83241478010,20960624539.110497,20960624539.11049
1685702700,83241478010,83242310233,83241478010,83241478010,20960624539.110497,20960624539.11049
1685703000,83241478010,83242310233,83241478010,83241478010,20960624539.110497,20960624539.11049
1685703300,83242310233,83242310233,83241478010,83241478010,20960624539.110497,20960624539.11049
1685703600,83241478010,83242310233,83241478010,83241478010,20960624539.110497,20960624539.11049
1685703900,83241478010,83242310233,83241478010,83241478010,20960624539.110497,20960624539.11049
1685704200,83242310233,83242310233,83241478010,83241478010,20960624539.110497,20960624539.11049
1685704500,83242310233,83243974680,83241478010,83243974680,20960624539.110497,20960624539.11049
1685704800,83243974680,83243974680,83243142457,83243142457,20960624539.110497,20960624539.11049
1685705100,83243142457,83243974680,83243142457,83243142457,20960624539.110497,20960624539.11049
1685705400,83243974680,83243974680,83243142457,83243974680,20960624539.110497,20960624539.11049
1685705700,83243974680,83250632467,83243142457,83250632467,20960624539.110497,20960624539.11049
1685706000,83245639127,83252296914,83245639127,83248135797,20960624539.110497,20960624539.11049
1685706300,83248968020,83248968020,83248135797,83248135797,20960624539.110497,20960624539.11049
1685706600,83248135797,83251464691,83248135797,83251464691,20960624539.110497,20960624539.11049
1685706900,83250632467,83252296914,83250632467,83250632467,20960624539.110497,20960624539.11049
1685707200,83250632467,83251464691,83249800244,83249800244,20960624539.110497,20960624539.11049
1685707500,83249800244,83252296914,83248135797,83248968020,20960624539.110497,20960624539.11049
1685707800,83248135797,83248968020,83248135797,83248135797,20960624539.110497,20960624539.11049
1685708100,83248135797,83252296914,83248135797,83251464691,20960624539.110497,20960624539.11049
1685708400,83251464691,83253961361,83251464691,83253129137,20960624539.110497,20960624539.11049
1685708700,83253129137,83253961361,83253129137,83253129137,20960624539.110497,20960624539.11049
1685709000,83253129137,83265612488,83247303574,83248135797,20960624539.110497,20960624539.11049
1685709300,83248135797,83250632467,83248135797,83249800244,20960624539.110497,20960624539.11049
1685709600,83249800244,83254793584,83249800244,83253961361,20960624539.110497,20960624539.11049
1685709900,83253961361,83254793584,83250632467,83250632467,20960624539.110497,20960624539.11049
1685710200,83251464691,83251464691,83250632467,83250632467,20960624539.110497,20960624539.11049
1685710500,83250632467,83251464691,83247303574,83247303574,20960624539.110497,20960624539.11049
1685710800,83247303574,83248135797,83247303574,83247303574,20960624539.110497,20960624539.11049
1685711100,83247303574,83248135797,83246471350,83247303574,20960624539.110497,20960624539.11049
1685711400,83248135797,83248135797,83247303574,83247303574,20960624539.110497,20960624539.11049
1685711700,83247303574,83248135797,83245639127,83246471350,20960624539.110497,20960624539.11049
1685712000,83245639127,83246471350,83233988000,83242310233,20960624539.110497,20960624539.11049
1685712300,83242310233,83243142457,83242310233,83243142457,20960624539.110497,20960624539.11049
1685712600,83243142457,83243142457,83242310233,83243142457,20960624539.110497,20960624539.11049
1685712900,83243142457,83246471350,83242310233,83245639127,20960624539.110497,20960624539.11049
1685713200,83245639127,83273833002,83245639127,83273833002,20960624539.110497,20960624539.11049
1685713500,83273833002,83273833002,83272168008,83273000505,20960624539.110497,20960624539.11049
1685713800,83272168008,83273000505,83272168008,83273000505,20960624539.110497,20960624539.11049
1685714100,83272168008,83273833002,83272168008,83273833002,20960624539.110497,20960624539.11049
1685714400,83273000505,83273833002,83273000505,83273000505,20960624539.110497,20960624539.11049
1685714700,83273833002,83273833002,83273000505,83273833002,20960624539.110497,20960624539.11049
1685715000,83273000505,83273833002,83273000505,83273000505,20960624539.110497,20960624539.11049
1685715300,83273833002,83274665499,83273000505,83273833002,20960624539.110497,20960624539.11049
1685715600,83273833002,83274665499,83273000505,83273833002,20960624539.110497,20960624539.11049
1685715900,83273833002,83274665499,83273833002,83273833002,20960624539.110497,20960624539.11049
1685716200,83274665499,83274665499,83273833002,83273833002,20960624539.110497,20960624539.11049
1685716500,83273833002,83274665499,83273000505,83273000505,20960624539.110497,20960624539.11049
1685716800,83273000505,83273833002,83272168008,83272168008,20960624539.110497,20960624539.11049
1685717100,83272168008,83273000505,83271335511,83271335511,20960624539.110497,20960624539.11049
1685717400,83272168008,83272168008,83271335511,83272168008,20960624539.110497,20960624539.11049
1685717700,83272168008,83272168008,83271335511,83271335511,20960624539.110497,20960624539.11049
1685718000,83271335511,83272168008,83268005523,83268005523,20960624539.110497,20960624539.11049
1685718300,83268005523,83272168008,83268005523,83271335511,20960624539.110497,20960624539.11049
1685718600,83271335511,83272168008,83271335511,83272168008,20960624539.110497,20960624539.11049
1685718900,83272168008,83272168008,83271335511,83272168008,20960624539.110497,20960624539.11049
1685719200,83272168008,83275497996,83271335511,83271335511,20960624539.110497,20960624539.11049
1685719500,83272168008,83272168008,83271335511,83272168008,20960624539.110497,20960624539.11049
1685719800,83272168008,83272168008,83268838020,83269670517,20960624539.110497,20960624539.11049
1685720100,83269670517,83269670517,83268005523,83268838020,20960624539.110497,20960624539.11049
1685720400,83268838020,83268838020,83268005523,83268005523,20960624539.110497,20960624539.11049
1685720700,83268005523,83268838020,83268005523,83268838020,20960624539.110497,20960624539.11049
1685721000,83268838020,83270503014,83268005523,83269670517,20960624539.110497,20960624539.11049
1685721300,83269670517,83274665499,83257183064,83267173027,20960624539.110497,20960624539.11049
1685721600,83266340530,83268005523,83266340530,83268005523,20960624539.110497,20960624539.11049
1685721900,83268005523,83268005523,83267173027,83268005523,20960624539.110497,20960624539.11049
1685722200,83268005523,83270503014,83267173027,83270503014,20960624539.110497,20960624539.11049
1685722500,83270503014,83273000505,83269670517,83273000505,20960624539.110497,20960624539.11049
1685722800,83273000505,83273000505,83272168008,83273000505,20960624539.110497,20960624539.11049
1685723100,83273000505,83273000505,83272168008,83272168008,20960624539.110497,20960624539.11049
1685723400,83272168008,83273000505,83269670517,83269670517,20960624539.110497,20960624539.11049
1685723700,83269670517,83271335511,83269670517,83270503014,20960624539.110497,20960624539.11049
1685724000,83270503014,83273000505,83270503014,83272168008,20960624539.110497,20960624539.11049
1685724300,83272168008,83272168008,83271335511,83272168008,20960624539.110497,20960624539.11049
1685724600,83272168008,83272168008,83270503014,83271335511,20960624539.110497,20960624539.11049
1685724900,83271335511,83273833002,83270503014,83273833002,20960624539.110497,20960624539.11049
1685725200,83273833002,83273833002,83273000505,83273000505,20960624539.110497,20960624539.11049
1685725500,83273833002,83273833002,83268838020,83270503014,20960624539.110497,20960624539.11049
1685725800,83270503014,83271335511,83269670517,83269670517,20960624539.110497,20960624539.11049
1685726100,83269670517,83271335511,83269670517,83270503014,20960624539.110497,20960624539.11049
1685726400,83271335511,83271335511,83269670517,83270503014,20960624539.110497,20960624539.11049
1685726700,83269670517,83270503014,83268838020,83269670517,20960624539.110497,20960624539.11049
1685727000,83269670517,83270503014,83269670517,83269670517,20960624539.110497,20960624539.11049
1685727300,83269670517,83270503014,83269670517,83270503014,20960624539.110497,20960624539.11049
1685727600,83270503014,83273000505,83269670517,83270503014,20960624539.110497,20960624539.11049
1685727900,83271335511,83275497996,83270503014,83275497996,20960624539.110497,20960624539.11049
1685728200,83274665499,83275497996,83274665499,83275497996,20960624539.110497,20960624539.11049
1685728500,83274665499,83275497996,83271335511,83272168008,20960624539.110497,20960624539.11049
1685728800,83271335511,83273000505,83271335511,83273000505,20960624539.110497,20960624539.11049
1685729100,83273000505,83274665499,83267173027,83268005523,20960624539.110497,20960624539.11049
1685729400,83267173027,83268005523,83267173027,83268005523,20960624539.110497,20960624539.11049
1685729700,83268005523,83268005523,83267173027,83268005523,20960624539.110497,20960624539.11049
1685730000,83267173027,83268838020,83259680554,83260513051,20960624539.110497,20960624539.11049
1685730300,83260513051,83263843039,83259680554,83263010542,20960624539.110497,20960624539.11049
1685730600,83263843039,83265508033,83262178045,83264675536,20960624539.110497,20960624539.11049
1685730900,83264675536,83268838020,83263843039,83268005523,20960624539.110497,20960624539.11049
1685731200,83268838020,83270503014,83268005523,83270503014,20960624539.110497,20960624539.11049
1685731500,83269670517,83270503014,83266340530,83267173027,20960624539.110497,20960624539.11049
1685731800,83267173027,83269670517,83266340530,83269670517,20960624539.110497,20960624539.11049
1685732100,83268838020,83269670517,83268838020,83269670517,20960624539.110497,20960624539.11049
1685732400,83268838020,83269670517,83268838020,83268838020,20960624539.110497,20960624539.11049
1685732700,83269670517,83274665499,83268838020,83274665499,20960624539.110497,20960624539.11049
1685733000,83274665499,83274665499,83272168008,83273000505,20960624539.110497,20960624539.11049
1685733300,83272168008,83273000505,83272168008,83273000505,20960624539.110497,20960624539.11049
1685733600,83272168008,83274665499,83272168008,83274665499,20960624539.110497,20960624539.11049
1685733900,83274665499,83275497996,83273833002,83275497996,20960624539.110497,20960624539.11049
1685734200,83275497996,83277162989,83274665499,83276330492,20960624539.110497,20960624539.11049
1685734500,83275497996,83276330492,83273000505,83273833002,20960624539.110497,20960624539.11049
1685734800,83273000505,83274665499,83273000505,83274665499,20960624539.110497,20960624539.11049
1685735100,83273833002,83274665499,83273833002,83274665499,20960624539.110497,20960624539.11049
1685735400,83273833002,83274665499,83273833002,83274665499,20960624539.110497,20960624539.11049
1685735700,83274665499,83274665499,83273833002,83274665499,20960624539.110497,20960624539.11049
1685736000,83274665499,83274665499,83271335511,83271335511,20960624539.110497,20960624539.11049
1685736300,83272168008,83273000505,83271335511,83273000505,20960624539.110497,20960624539.11049
1685736600,83273000505,83273000505,83271335511,83272168008,20960624539.110497,20960624539.11049
1685736900,83271335511,83273833002,83271335511,83273833002,20960624539.110497,20960624539.11049
1685737200,83273833002,83273833002,83273000505,83273833002,20960624539.110497,20960624539.11049
1685737500,83273000505,83273833002,83272168008,83273000505,20960624539.110497,20960624539.11049
1685737800,83272168008,83273000505,83270503014,83271335511,20960624539.110497,20960624539.11049
1685738100,83270503014,83271335511,83270503014,83270503014,20960624539.110497,20960624539.11049
1685738400,83270503014,83273000505,83270503014,83272168008,20960624539.110497,20960624539.11049
1685738700,83271335511,83272168008,83271335511,83272168008,20960624539.110497,20960624539.11049
1685739000,83271335511,83273833002,83271335511,83273833002,20960624539.110497,20960624539.11049
1685739300,83273000505,83273833002,83272168008,83273000505,20960624539.110497,20960624539.11049
1685739600,83272168008,83273000505,83268838020,83269670517,20960624539.110497,20960624539.11049
1685739900,83269670517,83269670517,83268838020,83269670517,20960624539.110497,20960624539.11049
1685740200,83268838020,83270503014,83268838020,83270503014,20960624539.110497,20960624539.11049
1685740500,83270503014,83270503014,83269670517,83270503014,20960624539.110497,20960624539.11049
1685740800,83270503014,83270503014,83269670517,83269670517,20960624539.110497,20960624539.11049
1685741100,83270503014,83272168008,83269670517,83272168008,20960624539.110497,20960624539.11049
1685741400,83272168008,83272168008,83271335511,83271335511,20960624539.110497,20960624539.11049
1685741700,83271335511,83276330492,83271335511,83272168008,20960624539.110497,20960624539.11049
1685742000,83272168008,83273833002,83272168008,83273000505,20960624539.110497,20960624539.11049
1685742300,83273000505,83273833002,83268838020,83270503014,20960624539.110497,20960624539.11049
1685742600,83269670517,83271335511,83268838020,83270503014,20960624539.110497,20960624539.11049
1685742900,83271335511,83272168008,83270503014,83271335511,20960624539.110497,20960624539.11049
1685743200,83271335511,83273833002,83270503014,83273000505,20960624539.110497,20960624539.11049
1685743500,83273000505,83273833002,83273000505,83273000505,20960624539.110497,20960624539.11049
1685743800,83273000505,83274665499,83273000505,83273833002,20960624539.110497,20960624539.11049
1685744100,83273833002,83274665499,83273833002,83273833002,20960624539.110497,20960624539.11049
1685744400,83273833002,83274665499,83273833002,83273833002,20960624539.110497,20960624539.11049
1685744700,83273833002,83274665499,83273833002,83273833002,20960624539.110497,20960624539.11049
1685745000,83273833002,83275497996,83273833002,83274665499,20960624539.110497,20960624539.11049
1685745300,83274665499,83275497996,83274665499,83274665499,20960624539.110497,20960624539.11049
1685745600,83274665499,83275497996,83274665499,83274665499,20960624539.110497,20960624539.11049
1685745900,83274665499,83275497996,83274665499,83274665499,20960624539.110497,20960624539.11049
1685746200,83274665499,83277162989,83274665499,83276330492,20960624539.110497,20960624539.11049
1685746500,83276330492,83277162989,83276330492,83276330492,20960624539.110497,20960624539.11049
1685746800,83276330492,83277162989,83276330492,83276330492,20960624539.110497,20960624539.11049
1685747100,83276330492,83277995486,83276330492,83277162989,20960624539.110497,20960624539.11049
1685747400,83277162989,83277995486,83275497996,83275497996,20960624539.110497,20960624539.11049
1685747700,83276330492,83276330492,83273833002,83273833002,20960624539.110497,20960624539.11049
1685748000,83273833002,83274665499,83273833002,83273833002,20960624539.110497,20960624539.11049
1685748300,83273833002,83277995486,83273000505,83274665499,20960624539.110497,20960624539.11049
1685748600,83274665499,83275497996,83274665499,83274665499,20960624539.110497,20960624539.11049
1685748900,83274665499,83275497996,83274665499,83274665499,20960624539.110497,20960624539.11049
1685749200,83274665499,83275497996,83274665499,83274665499,20960624539.110497,20960624539.11049
1685749500,83275497996,83277162989,83274665499,83276330492,20960624539.110497,20960624539.11049
1685749800,83276330492,83277162989,83276330492,83276330492,20960624539.110497,20960624539.11049
1685750100,83276330492,83277162989,83276330492,83276330492,20960624539.110497,20960624539.11049
1685750400,83277162989,83277162989,83276330492,83276330492,20772792821.005352,20951232953.205235
1685750700,83276330492,83277162989,83276330492,83277162989,20772792821.005352,20941841367.29998
1685751000,83277162989,83279660480,83276330492,83278827983,20772792821.005352,20932449781.394722
1685751300,83279660480,83282990468,83278827983,83282990468,20772792821.005352,20923058195.489468
1685751600,83282157971,83282990468,83282157971,83282157971,20772792821.005352,20913666609.584213
1685751900,83282157971,83282990468,83282157971,83282990468,20772792821.005352,20904275023.67896
1685752200,83282157971,83282990468,83282157971,83282157971,20772792821.005352,20894883437.773705
1685752500,83282990468,83282990468,83282157971,83282990468,20772792821.005352,20885491851.868446
1685752800,83282990468,83282990468,83282157971,83282157971,20772792821.005352,20876100265.963192
1685753100,83282157971,83282990468,83282157971,83282990468,20772792821.005352,20866708680.057938
1685753400,83282990468,83282990468,83282157971,83282990468,20772792821.005352,20857317094.152683
1685753700,83282157971,83282990468,83282157971,83282157971,20772792821.005352,20847925508.24743
1685754000,83282157971,83282990468,83282157971,83282157971,20772792821.005352,20838533922.34217
1685754300,83282990468,83282990468,83282157971,83282157971,20772792821.005352,20829142336.436916
1685754600,83282157971,83282990468,83282157971,83282990468,20772792821.005352,20819750750.531662
1685754900,83282157971,83282990468,83282157971,83282157971,20772792821.005352,20810359164.626408
1685755200,83282990468,83282990468,83282157971,83282990468,20772792821.005352,20800967578.721153
1685755500,83282990468,83282990468,83282157971,83282990468,20772792821.005352,20791575992.815895
1685755800,83282157971,83282990468,83282157971,83282990468,20772792821.005352,20782184406.91064
1685756100,83282990468,83282990468,83282157971,83282157971,20772792821.005352,20772792821.005386
1685756400,83282157971,83282990468,83282157971,83282157971,20772792821.005352,20772792821.005386
1685756700,83282157971,83282990468,83282157971,83282990468,20772792821.005352,20772792821.005386
1685757000,83282157971,83282990468,83282157971,83282157971,20772792821.005352,20772792821.005386
1685757300,83282157971,83282990468,83282157971,83282990468,20772792821.005352,20772792821.005386
1685757600,83282157971,83282990468,83277995486,83278827983,20772792821.005352,20772792821.005386
1685757900,83277995486,83278827983,83277995486,83278827983,20772792821.005352,20772792821.005386
1685758200,83277995486,83278827983,83277995486,83278827983,20772792821.005352,20772792821.005386
1685758500,83278827983,83278827983,83277995486,83278827983,20772792821.005352,20772792821.005386
1685758800,83278827983,83278827983,83277995486,83277995486,20772792821.005352,20772792821.005386
1685759100,83278827983,83278827983,83277162989,83277995486,20772792821.005352,20772792821.005386
1685759400,83277995486,83277995486,83277162989,83277995486,20772792821.005352,20772792821.005386
1685759700,83277162989,83277995486,83274665499,83277995486,20772792821.005352,20772792821.005386
1685760000,83277995486,83277995486,83277162989,83277995486,20772792821.005352,20772792821.005386
1685760300,83277162989,83277995486,83273833002,83277162989,20772792821.005352,20772792821.005386
1685760600,83276330492,83277162989,83274665499,83274665499,20772792821.005352,20772792821.005386
1685760900,83274665499,83275497996,83274665499,83275497996,20772792821.005352,20772792821.005386
1685761200,83275497996,83275497996,83274665499,83275497996,20772792821.005352,20772792821.005386
1685761500,83275497996,83275497996,83274665499,83275497996,20772792821.005352,20772792821.005386
1685761800,83274665499,83275497996,83274665499,83275497996,20772792821.005352,20772792821.005386
1685762100,83274665499,83275497996,83274665499,83274665499,20772792821.005352,20772792821.005386
1685762400,83274665499,83275497996,83274665499,83274665499,20772792821.005352,20772792821.005386
1685762700,83275497996,83275497996,83274665499,83275497996,20772792821.005352,20772792821.005386
1685763000,83275497996,83275497996,83274665499,83275497996,20772792821.005352,20772792821.005386
1685763300,83275497996,83275497996,83274665499,83275497996,20772792821.005352,20772792821.005386
1685763600,83275497996,83275497996,83274665499,83274665499,20772792821.005352,20772792821.005386
1685763900,83274665499,83275497996,83274665499,83274665499,20772792821.005352,20772792821.005386
1685764200,83274665499,83275497996,83274665499,83275497996,20772792821.005352,20772792821.005386
1685764500,83275497996,83275497996,83274665499,83275497996,20772792821.005352,20772792821.005386
1685764800,83274665499,83277162989,83274665499,83277162989,20772792821.005352,20772792821.005386
1685765100,83277162989,83277162989,83276330492,83276330492,20772792821.005352,20772792821.005386
1685765400,83277162989,83277162989,83276330492,83276330492,20772792821.005352,20772792821.005386
1685765700,83277162989,83277162989,83276330492,83276330492,20772792821.005352,20772792821.005386
1685766000,83277162989,83277162989,83276330492,83277162989,20772792821.005352,20772792821.005386
1685766300,83276330492,83277162989,83276330492,83277162989,20772792821.005352,20772792821.005386
1685766600,83277162989,83277162989,83276330492,83277162989,20772792821.005352,20772792821.005386
1685766900,83276330492,83277162989,83276330492,83277162989,20772792821.005352,20772792821.005386
1685767200,83276330492,83277162989,83275497996,83275497996,20772792821.005352,20772792821.005386
1685767500,83276330492,83276330492,83275497996,83275497996,20772792821.005352,20772792821.005386
1685767800,83276330492,83276330492,83275497996,83275497996,20772792821.005352,20772792821.005386
1685768100,83276330492,83276330492,83275497996,83276330492,20772792821.005352,20772792821.005386
1685768400,83276330492,83276330492,83275497996,83275497996,20772792821.005352,20772792821.005386
1685768700,83275497996,83276330492,83275497996,83276330492,20772792821.005352,20772792821.005386
1685769000,83276330492,83276330492,83275497996,83275497996,20772792821.005352,20772792821.005386
1685769300,83276330492,83276330492,83275497996,83276330492,20772792821.005352,20772792821.005386
1685769600,83276330492,83276330492,83275497996,83276330492,20772792821.005352,20772792821.005386
1685769900,83276330492,83276330492,83275497996,83276330492,20772792821.005352,20772792821.005386
1685770200,83275497996,83276330492,83275497996,83276330492,20772792821.005352,20772792821.005386
1685770500,83276330492,83277162989,83275497996,83277162989,20772792821.005352,20772792821.005386
1685770800,83276330492,83277162989,83276330492,83277162989,20772792821.005352,20772792821.005386
1685771100,83276330492,83277162989,83276330492,83276330492,20772792821.005352,20772792821.005386
1685771400,83276330492,83277995486,83276330492,83277162989,20772792821.005352,20772792821.005386
1685771700,83277162989,83277995486,83277162989,83277995486,20772792821.005352,20772792821.005386
1685772000,83277995486,83277995486,83277162989,83277162989,20772792821.005352,20772792821.005386
1685772300,83277162989,83277995486,83276330492,83277162989,20772792821.005352,20772792821.005386
1685772600,83276330492,83277162989,83275497996,83276330492,20772792821.005352,20772792821.005386
1685772900,83276330492,83276330492,83275497996,83275497996,20772792821.005352,20772792821.005386
1685773200,83276330492,83276330492,83273833002,83274665499,20772792821.005352,20772792821.005386
1685773500,83274665499,83274665499,83273833002,83273833002,20772792821.005352,20772792821.005386
1685773800,83273833002,83274665499,83273833002,83273833002,20772792821.005352,20772792821.005386
1685774100,83274665499,83274665499,83273833002,83273833002,20772792821.005352,20772792821.005386
1685774400,83274665499,83274665499,83273833002,83273833002,20772792821.005352,20772792821.005386
1685774700,83273833002,83274665499,83273000505,83274665499,20772792821.005352,20772792821.005386
1685775000,83273833002,83274665499,83270503014,83273833002,20772792821.005352,20772792821.005386
1685775300,83274665499,83274665499,83271335511,83272168008,20772792821.005352,20772792821.005386
1685775600,83271335511,83272168008,83270503014,83271335511,20772792821.005352,20772792821.005386
1685775900,83271335511,83271335511,83268838020,83270503014,20772792821.005352,20772792821.005386
1685776200,83269670517,83270503014,83268838020,83270503014,20772792821.005352,20772792821.005386
1685776500,83269670517,83270503014,83269670517,83269670517,20772792821.005352,20772792821.005386
1685776800,83269670517,83270503014,83269670517,83269670517,20772792821.005352,20772792821.005386
1685777100,83270503014,83270503014,83268838020,83268838020,20772792821.005352,20772792821.005386
1685777400,83269670517,83269670517,83268838020,83269670517,20772792821.005352,20772792821.005386
1685777700,83268838020,83269670517,83267173027,83268005523,20772792821.005352,20772792821.005386
1685778000,83267173027,83268005523,83267173027,83267173027,20772792821.005352,20772792821.005386
1685778300,83268005523,83268005523,83267173027,83268005523,20772792821.005352,20772792821.005386
1685778600,83268005523,83268005523,83267173027,83268005523,20772792821.005352,20772792821.005386
1685778900,83268005523,83268005523,83267173027,83267173027,20772792821.005352,20772792821.005386
1685779200,83267173027,83268005523,83267173027,83267173027,20772792821.005352,20772792821.005386
1685779500,83268005523,83268005523,83267173027,83268005523,20772792821.005352,20772792821.005386
1685779800,83268005523,83268005523,83267173027,83268005523,20772792821.005352,20772792821.005386
1685780100,83268005523,83268838020,83267173027,83268005523,20772792821.005352,20772792821.005386
1685780400,83268005523,83269670517,83268005523,83268838020,20772792821.005352,20772792821.005386
1685780700,83268838020,83270503014,83268838020,83269670517,20772792821.005352,20772792821.005386
1685781000,83270503014,83270503014,83269670517,83269670517,20772792821.005352,20772792821.005386
1685781300,83270503014,83270503014,83269670517,83269670517,20772792821.005352,20772792821.005386
1685781600,83270503014,83270503014,83269670517,83270503014,20772792821.005352,20772792821.005386
1685781900,83269670517,83270503014,83269670517,83270503014,20772792821.005352,20772792821.005386
1685782200,83269670517,83270503014,83269670517,83269670517,20772792821.005352,20772792821.005386
1685782500,83269670517,83270503014,83269670517,83270503014,20772792821.005352,20772792821.005386
1685782800,83269670517,83270503014,83269670517,83270503014,20772792821.005352,20772792821.005386
1685783100,83270503014,83270503014,83269670517,83269670517,20772792821.005352,20772792821.005386
1685783400,83270503014,83270503014,83269670517,83269670517,20772792821.005352,20772792821.005386
1685783700,83269670517,83270503014,83269670517,83269670517,20772792821.005352,20772792821.005386
1685784000,83269670517,83270503014,83269670517,83269670517,20772792821.005352,20772792821.005386
1685784300,83269670517,83270503014,83269670517,83270503014,20772792821.005352,20772792821.005386
1685784600,83269670517,83270503014,83269670517,83270503014,20772792821.005352,20772792821.005386
1685784900,83269670517,83270503014,83269670517,83269670517,20772792821.005352,20772792821.005386
1685785200,83269670517,83270503014,83269670517,83270503014,20772792821.005352,20772792821.005386
1685785500,83270503014,83270503014,83269670517,83269670517,20772792821.005352,20772792821.005386
1685785800,83270503014,83270503014,83269670517,83269670517,20772792821.005352,20772792821.005386
1685786100,83269670517,83270503014,83269670517,83270503014,20772792821.005352,20772792821.005386
1685786400,83270503014,83270503014,83269670517,83270503014,20772792821.005352,20772792821.005386
1685786700,83269670517,83270503014,83269670517,83269670517,20772792821.005352,20772792821.005386
1685787000,83269670517,83272168008,83269670517,83272168008,20772792821.005352,20772792821.005386
1685787300,83272168008,83273000505,83271335511,83273000505,20772792821.005352,20772792821.005386
1685787600,83272168008,83273000505,83272168008,83272168008,20772792821.005352,20772792821.005386
1685787900,83272168008,83273833002,83272168008,83273000505,20772792821.005352,20772792821.005386
1685788200,83273000505,83273833002,83273000505,83273000505,20772792821.005352,20772792821.005386
1685788500,83273000505,83273833002,83273000505,83273000505,20772792821.005352,20772792821.005386
1685788800,83273000505,83273833002,83270503014,83270503014,20772792821.005352,20772792821.005386
1685789100,83271335511,83271335511,83270503014,83270503014,20772792821.005352,20772792821.005386
1685789400,83271335511,83271335511,83270503014,83271335511,20772792821.005352,20772792821.005386
1685789700,83271335511,83271335511,83270503014,83270503014,20772792821.005352,20772792821.005386
1685790000,83271335511,83271335511,83270503014,83270503014,20772792821.005352,20772792821.005386
1685790300,83271335511,83271335511,83269670517,83269670517,20772792821.005352,20772792821.005386
1685790600,83269670517,83270503014,83269670517,83270503014,20772792821.005352,20772792821.005386
1685790900,83270503014,83270503014,83269670517,83270503014,20772792821.005352,20772792821.005386
1685791200,83270503014,83270503014,83269670517,83270503014,20772792821.005352,20772792821.005386
1685791500,83269670517,83270503014,83269670517,83270503014,20772792821.005352,20772792821.005386
1685791800,83269670517,83270503014,83269670517,83270503014,20772792821.005352,20772792821.005386
1685792100,83269670517,83273000505,83269670517,83273000505,20772792821.005352,20772792821.005386
1685792400,83272168008,83274665499,83272168008,83273833002,20772792821.005352,20772792821.005386
1685792700,83273833002,83275497996,83273833002,83275497996,20772792821.005352,20772792821.005386
1685793000,83275497996,83275497996,83274665499,83275497996,20772792821.005352,20772792821.005386
1685793300,83274665499,83275497996,83274665499,83275497996,20772792821.005352,20772792821.005386
1685793600,83274665499,83275497996,83274665499,83274665499,20772792821.005352,20772792821.005386
1685793900,83274665499,83275497996,83274665499,83275497996,20772792821.005352,20772792821.005386
1685794200,83274665499,83275497996,83272168008,83272168008,20772792821.005352,20772792821.005386
1685794500,83273000505,83273000505,83271335511,83273000505,20772792821.005352,20772792821.005386
1685794800,83272168008,83273000505,83271335511,83273000505,20772792821.005352,20772792821.005386
1685795100,83273000505,83273000505,83271335511,83273000505,20772792821.005352,20772792821.005386
1685795400,83272168008,83273000505,83272168008,83273000505,20772792821.005352,20772792821.005386
1685795700,83272168008,83273000505,83272168008,83273000505,20772792821.005352,20772792821.005386
1685796000,83272168008,83273000505,83272168008,83273000505,20772792821.005352,20772792821.005386
1685796300,83273000505,83273000505,83272168008,83272168008,20772792821.005352,20772792821.005386
1685796600,83273000505,83277162989,83272168008,83276330492,20772792821.005352,20772792821.005386
1685796900,83277162989,83277162989,83276330492,83276330492,20772792821.005352,20772792821.005386
